ID_HARGA;KODE_JASA;CAKUPAN;VIA;TIPE;HARGA INDAH ONLINE;HARGA PKS;ASAL;TUJUAN;WILAYAH;UPDATE;JENIS;VARIAN;LEAD_TIME;KODE_NEGARA;SIMBOL;NILAI_TUKAR;DISKON;
1;1;;LAUT;BL;38500;38500;KUDUS;JAYAPURA;"Kec.Abepura (min 51); Kec.Heram (min.51); jayapura utara kota jayapura (min.51);";06/01/2023;BERAT;>100;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;3232;2000;KUDUS;JEMBER;;;BERAT;>10;3-4;ID;Rp;1;38,118811881188%;
1;1;;LAUT;BL;10908;7000;KUDUS;JENEPONTO;;;BERAT;>10;9-11;ID;Rp;1;35,826916024936%;
1;1;;DARAT;BL;2828;1200;KUDUS;JEPARA;Kec. Keling;01/02/2023;BERAT;>10;2-3;ID;Rp;1;57,567185289958%;
1;1;;DARAT;BL;8484;3000;KUDUS; JIMBARAN ;;;BERAT;>10;3-4;ID;Rp;1;64,639321074965%;
1;1;;DARAT;BL;3232;2000;KUDUS;JOMBANG;;;BERAT;>10;3-4;ID;Rp;1;38,118811881188%;
1;1;;DARAT;BL;2828;1000;KUDUS;JUWANA;;;BERAT;>10;2-3;ID;Rp;1;64,639321074965%;
1;1;;DARAT;BL;11716;8500;KUDUS;KABAN JAHE;;;BERAT;>10;4-5;ID;Rp;1;27,449641515876%;
1;;;;;;48500;;KAIMANA;Kec.Kaimana Kab.Kaimana;27/7/2022;;min.101 kg;;;;;;
1;1;;DARAT;BL;10100;7500;KUDUS;KALIANDA;"Kec.Katibung Kab.Lampung Sel; kec. Sidomulyo, kab. Lampung selatan;";04/10/2022;BERAT;>10;5-6;ID;Rp;1;25,742574257426%;
1;1;;LAUT;BL;10908;7000;KUDUS;KANDANGAN ;;;BERAT;>10;7-8;ID;Rp;1;35,826916024936%;
1;1;;DARAT;BL;10080;7000;KUDUS;KANDIS;"kec. Kandis, kab. Siak;";12/11/2022;BERAT;>10;3-4;ID;Rp;1;30,555555555556%;
1;1;;LAUT;BL;18988;14000;KUDUS;KAPUAS;;;BERAT;>10;7-8;ID;Rp;1;26,269222666948%;
1;1;;DARAT;BL;6846;3000;KUDUS;KARANG ASEM;;;BERAT;>10;3-4;ID;Rp;1;56,178790534619%;
1;1;;DARAT;BL;13736;11000;KUDUS;KARANG BARU;"Kec.Karang baru, Kab. Aceh temiang;";21/09/2022;BERAT;>10;6-7;ID;Rp;1;19,918462434479%;
1;1;;DARAT;BL;11312;7500;KUDUS;KARANG TINGGI;;;BERAT;>10;6-7;ID;Rp;1;33,698727015559%;
1;1;;DARAT;BL;3232;2000;KUDUS;KARANGANYAR;;;BERAT;>10;2-3;ID;Rp;1;38,118811881188%;
1;1;;DARAT;BL;5333;2500;KUDUS;KARAWANG;;;BERAT;>10;4-5;ID;Rp;1;53,122070129383%;
1;1;;DARAT;BL;4424;2000;KUDUS;KARTASURA;;;BERAT;>10;2-3;ID;Rp;1;54,7920433996383%;
1;1;;DARAT;BL;12524;7500;KUDUS;KAUR;;;BERAT;>10;6-7;ID;Rp;1;40,114979239860%;
1;1;;LAUT;BL;18988;14000;KUDUS;KAYONG UTARA;;;BERAT;>10;7-8;ID;Rp;1;26,269222666948%;
1;1;;DARAT;BL;10908;8000;KUDUS;KAYU AGUNG;;;BERAT;>10;4-5;ID;Rp;1;26,659332599927%;
1;1;;DARAT;BL;10908;7000;KUDUS;KAYU ARO;;;BERAT;>10;6-7;ID;Rp;1;35,826916024936%;
1;1;;DARAT;BL;2828;2500;KUDUS;KEBUMEN;;;BERAT;>10;2-3;ID;Rp;1;11,598302687412%;
1;1;;DARAT;BL;2828;2300;KUDUS;KEDIRI;Kec. Ngasem;30/03/2023;BERAT;>10;3-4;ID;Rp;1;18,670438472419%;
1;1;;DARAT;BL;18988;18988;KUDUS;KEFAMENANU;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;2828;1500;KUDUS;KENDAL;Kec. Kendal;31/07/2023;BERAT;>10;2-3;ID;Rp;1;46,958981612447%;
1;1;;LAUT;BL;11716;6500;KUDUS;KENDARI;kec. Wawonii (ambil di kantor kendari);31/10/2022;BERAT;>10;12-14;ID;Rp;1;44,520314100376%;
1;1;;DARAT;BL;11716;7500;KUDUS;KEPAHIANG;;;BERAT;>10;6-7;ID;Rp;1;35,984977808126%;
1;1;;DARAT;BL;4040;2000;KUDUS;KEPANJEN;;;BERAT;>10;3-4;ID;Rp;1;50,495049504951%;
1;1;;DARAT;BL;9696;7000;KUDUS;KERINCI / SUNGAI PENUH;"Kec. Siulak, Kab. Kerinci (bisa smpe alamat); Kec. Sitinjau Laut";01/02/2023;BERAT;>10;6-7;ID;Rp;1;27,805280528053%;
1;1;;DARAT;BL;3232;2000;KUDUS;KERTOSONO;;;BERAT;>10;3-4;ID;Rp;1;38,118811881188%;
1;1;;LAUT;BL;9696;8000;KUDUS;KESANGON;;;BERAT;>10;12-13;ID;Rp;1;17,491749174918%;
1;1;;LAUT;BL;17372;13000;KUDUS;KETAPANG;Kec. Delta Pawan;16-Jan;BERAT;>10;7-8;ID;Rp;1;25,166935298181%;
1;1;;DARAT;BL;11716;7500;KUDUS;KETAUN;;;BERAT;>10;6-7;ID;Rp;1;35,984977808126%;
1;1;;DARAT;BL;10504;8000;KUDUS;KILIRAN JAO;;;BERAT;>10;6-7;ID;Rp;1;23,838537699924%;
1;1;;DARAT;BL;6846;3000;KUDUS; KINTAMANI ;;;BERAT;>10;3-4;ID;Rp;1;56,178790534619%;
1;1;;DARAT;BL;10100;8500;KUDUS;KISARAN;komplek dinas pendidikan kisaran;23/11/2022;BERAT;>10;4-5;ID;Rp;1;15,841584158416%;
1;1;;DARAT;BL;4040;2000;KUDUS;KLATEN;;;BERAT;>10;2-3;ID;Rp;1;50,495049504951%;
1;1;;DARAT;BL;6846;3000;KUDUS;KLUNGKUNG;;;BERAT;>10;3-4;ID;Rp;1;56,178790534619%;
1;1;;LAUT;BL;19796;18000;KUDUS;KOBA;;;BERAT;>10;17-18;ID;Rp;1;9,072539907052%;
1;1;;LAUT;BL;17372;11000;KUDUS;KOLAKA;;;BERAT;>10;12-14;ID;Rp;1;36,679714483076%;
1;1;;LAUT;BL;17372;11000;KUDUS;KOLAKA UTARA;;;BERAT;>10;12-14;ID;Rp;1;36,679714483076%;
1;1;;LAUT;BL;13332;9500;KUDUS;KONAWE;;;BERAT;>10;12-14;ID;Rp;1;28,742874287429%;
1;1;;DARAT;BL;10908;7000;KUDUS;KOTA BARU;Kec.Banjarbaru Selatan;25/7/2022;BERAT;>10;7-8;ID;Rp;1;35,826916024936%;
1;1;;DARAT;BL;9292;7500;KUDUS;KOTA BUMI;"Kec. Kotabumi Sel., Kab. Lampung Utara;";20/09/2022;BERAT;>10;5-6;ID;Rp;1;19,285406801550%;
1;1;;DARAT;BL;11716;8500;KUDUS;KOTA PINANG;"kec. Kota pinang, kab. Labuhanbatu;";07/12/2022;BERAT;>10;4-5;ID;Rp;1;27,449641515876%;
1;1;;DARAT;BL;12524;10000;KUDUS;KOTAJANTHO;;;BERAT;>10;6-7;ID;Rp;1;20,153305653146%;
1;1;;LAUT;BL;14140;8000;KUDUS;KOTAMOBAGU;;;BERAT;>10;15-16;ID;Rp;1;43,422913719943%;
1;1;;DARAT;BL;9292;7000;KUDUS;KOTO BARU;;;BERAT;>10;6-7;ID;Rp;1;24,666379681446%;
1;1;;DARAT;BL;3636;2000;KUDUS;KRIAN;;;BERAT;>10;3-4;ID;Rp;1;44,994499449945%;
1;1;;DARAT;BL;11716;7500;KUDUS;KRUI;;;BERAT;>10;5-6;ID;Rp;1;35,984977808126%;
1;1;;LAUT;BL;8080;7500;KUDUS;KUALA KAPUAS;;;BERAT;>10;12-13;ID;Rp;1;7,178217821782%;
1;1;;LAUT;BL;9696;8000;KUDUS;KUALA KURUN;;;BERAT;>10;12-13;ID;Rp;1;17,491749174918%;
1;1;;LAUT;BL;14948;8000;KUDUS;KUALA MARABABAN;;;BERAT;>10;7-8;ID;Rp;1;46,481134599947%;
1;1;;LAUT;BL;14948;9500;KUDUS;KUALA MARABABAN;;;BERAT;>10;7-8;ID;Rp;1;36,446347337436%;
1;1;;LAUT;BL;9696;8000;KUDUS;KUALA PEMBUANG;;;BERAT;>10;12-13;ID;Rp;1;17,491749174918%;
1;1;;DARAT;BL;10908;7000;KUDUS;KUALA TUNGKAL;Kec. Tungkal ilir, Kab. Tanjung tabung barat;14/10/2022;BERAT;>10;6-7;ID;Rp;1;35,826916024936%;
1;1;;LAUT;BL;17372;13000;KUDUS;KUBU RAYA;;;BERAT;>10;7-8;ID;Rp;1;25,166935298181%;
1;1;;DARAT;BL;2424;1000;KUDUS;KUDUS;;;BERAT;>10;2-3;ID;Rp;1;58,745874587459%;
1;1;;DARAT;BL;4848;2000;KUDUS;KULON PROGO;;;BERAT;>10;2-3;ID;Rp;1;58,745874587459%;
1;1;;LAUT;BL;9696;8000;KUDUS;KUMAI;;;BERAT;>10;12-13;ID;Rp;1;17,491749174918%;
1;1;;DARAT;BL;3636;2500;KUDUS;KUNINGAN;;;BERAT;>10;2-3;ID;Rp;1;31,243124312431%;
1;1;;LAUT;BL;14140;12000;KUDUS;KUPANG;"Kec. Alak; Kec.Maulafa; kec.Oebobo";21/01/2023;BERAT;>10;30;ID;Rp;1;15,134370579915%;
1;1;;DARAT;BL;6846;3000;KUDUS;KUTA;;;BERAT;>10;3-4;ID;Rp;1;56,178790534619%;
1;1;;DARAT;BL;12524;10000;KUDUS;KUTACANE;;;BERAT;>10;6-7;ID;Rp;1;20,153305653146%;
1;1;;LAUT;BL;14140;10000;KUDUS;KWANDANG;Kec. Anggrek Kab. Gorontalo Utara;16/01/2023;BERAT;>10;12-14;ID;Rp;1;29,278642149929%;
1;1;;DARAT;BL;5838;3500;KUDUS;LABUHAN;;;BERAT;>10;4-5;ID;Rp;1;40,047961630695%;
1;1;;LAUT;BL;18180;18180;KUDUS;LABUHAN BAJO;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;7676;5500;KUDUS;LAHAT;Kec. Merapi timur, kab lahat (ketemuan di jalan lintas , pengantaran terjadwal);26/11/2022;BERAT;>10;4-5;ID;Rp;1;28,348097967692%;
1;1;;DARAT;BL;18584;8500;KUDUS;LAHOMI;;;BERAT;>10;4-5;ID;Rp;1;54,261730520878%;
1;1;;LAUT;BL;9696;8000;KUDUS;LAMANDAU;;;BERAT;>10;12-13;ID;Rp;1;17,491749174918%;
1;1;;LAUT;BL;28684;28684;KUDUS;LAMBATA;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;3636;2000;KUDUS;LAMONGAN;;;BERAT;>10;3-4;ID;Rp;1;44,994499449945%;
1;1;;DARAT;BL;7272;4500;KUDUS;LAMPUNG;"Kec.Tanjung Karang Pusat; Kec.Tanjung Karang Barat; Kec.Panjang Kota Bandar Lampung; Kec. Teluk betuk, Kota Bandar Lampung;Kec. Way Halim Kota Bandar lampung; kec. Teluk betung timur; kec. Kedaton, kota bandar lampung; Kec. Natar Kab. Lampung Selatan";04/01/2023;BERAT;>10;5-6;ID;Rp;1;38,118811881188%;
1;1;;LAUT;BL;17372;13000;KUDUS;LANDAK/NGABANG;kec. Ngabang, kab. Landak ;15-Okt;BERAT;>10;7-8;ID;Rp;1;25,166935298181%;
1;1;;DARAT;BL;11292;8500;KUDUS;LANGKAT;;;BERAT;>10;4-5;ID;Rp;1;24,725469358838%;
1;1;;LAUT;BL;14140;10000;KUDUS;LANGOAN;;;BERAT;>10;15-16;ID;Rp;1;29,278642149929%;
1;1;;DARAT;BL;11716;9500;KUDUS;LANGSA;;;BERAT;>10;6-7;ID;Rp;1;18,914305223626%;
1;1;;DARAT;BL;18180;18180;KUDUS;LARANTUKA;Kec.Larantuka Kab.Flores Timur;08/08/2022;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;23028;23028;KUDUS;LARIKE;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;2828;1100;KUDUS;LASEM;Kec.Lasem Kab. Rembang;10/06/2023;BERAT;>10;2-3;ID;Rp;1;61,103253182461%;
1;1;;DARAT;BL;17372;11000;KUDUS;LASUSUA;;;BERAT;>10;12-14;ID;Rp;1;36,679714483076%;
1;1;;DARAT;BL;3232;2000;KUDUS;LAWANG;;;BERAT;>10;3-4;ID;Rp;1;38,118811881188%;
1;1;;DARAT;BL;5838;3500;KUDUS;LEBAK;;;BERAT;>10;4-5;ID;Rp;1;40,047961630695%;
1;1;;DARAT;BL;7676;3000;KUDUS;LEGIAN;;;BERAT;>10;3-4;ID;Rp;1;60,917144346014%;
1;1;;DARAT;BL;11716;9500;KUDUS;LHOKSEUMAWE;"Kec. Hagu Barat Laut; Kec.Dewantara Kab.Aceh Utara, Kec.Muara satu; Kec. Sawang Kab. Aceh Utara (ambil di kantor Lhokseumawe)";7/7/2023;BERAT;>10;6-7;ID;Rp;1;18,914305223626%;
1;1;;DARAT;BL;12928;10000;KUDUS;LHOKSUKON;;;BERAT;>10;6-7;ID;Rp;1;22,648514851485%;
1;1;;DARAT;BL;23028;23028;KUDUS;LILIBOY;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;LAUT;BL;14140;10000;KUDUS;LIMBOTO;;;BERAT;>10;12-14;ID;Rp;1;29,278642149929%;
1;1;;DARAT;BL;10908;8000;KUDUS;LINTAU;;;BERAT;>10;6-7;ID;Rp;1;26,659332599927%;
1;1;;DARAT;BL;8888;7000;KUDUS;LIPAT KAIN;;;BERAT;>10;3-4;ID;Rp;1;21,242124212421%;
1;1;;DARAT;BL;10080;7000;KUDUS;LIRIK;;;BERAT;>10;3-4;ID;Rp;1;30,555555555556%;
1;1;;DARAT;BL;11716;7500;KUDUS;LIWA;"kec. Balik bukit kab. Lampung barat;";29/11/2022;BERAT;>10;5-6;ID;Rp;1;35,984977808126%;
1;1;;DARAT;BL;8080;6500;KUDUS;LOMBOK BARAT;;;BERAT;>10;5-6;ID;Rp;1;19,554455445545%;
1;1;;DARAT;BL;8080;6500;KUDUS;LOMBOK TENGAH;;;BERAT;>10;5-6;ID;Rp;1;19,554455445545%;
1;1;;DARAT;BL;8080;6500;KUDUS;LOMBOK TIMUR;;;BERAT;>10;5-6;ID;Rp;1;19,554455445545%;
1;1;;DARAT;BL;8080;6500;KUDUS;LOMBOK UTARA;;;BERAT;>10;5-6;ID;Rp;1;19,554455445545%;
1;1;;DARAT;BL;4444;2000;KUDUS;LOSARI TEGAL;;;BERAT;>10;2-3;ID;Rp;1;54,995499549955%;
1;1;;DARAT;BL;18584;8500;KUDUS;LOTU;;;BERAT;>10;4-5;ID;Rp;1;54,261730520878%;
1;1;;DARAT;BL;28684;28684;KUDUS;LOWELABA;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;9292;7000;KUDUS;LUBUK BASUNG;;;BERAT;>10;6-7;ID;Rp;1;24,666379681446%;
1;1;;DARAT;BL;10100;8000;KUDUS;LUBUK LASIH;;;BERAT;>10;6-7;ID;Rp;1;20,792079207921%;
1;1;;DARAT;BL;7676;5500;KUDUS;LUBUK LINGGAU;"Kec. Lubuk Linggau Barat 2; Kec. Lubuk Linggau Timur II";16/01/2023;BERAT;>10;4-5;ID;Rp;1;28,348097967692%;
1;1;;DARAT;BL;10908;8500;KUDUS;LUBUK MALAKO;;;BERAT;>10;6-7;ID;Rp;1;22,075540887422%;
1;1;;DARAT;BL;10908;8500;KUDUS;LUBUK PAKAM;Kec. Tj Morawa Kab. Deli Serdang;25/01/2023;BERAT;>10;4-5;ID;Rp;1;22,075540887422%;
1;1;;DARAT;BL;9292;7000;KUDUS;LUBUK SIKAPING (PASAMAN TIMUR);;;BERAT;>10;6-7;ID;Rp;1;24,666379681446%;
1;1;;DARAT;BL;4040;2000;KUDUS;LUMAJANG;;;BERAT;>10;3-4;ID;Rp;1;50,495049504951%;
1;1;;LAUT;BL;14292;8000;KUDUS;LUWUK;"kec. Nuhon, kab. Banggai;";17/10/2022;BERAT;>10;12-14;ID;Rp;1;44,024629163168%;
1;1;;DARAT;BL;2828;1000;KUDUS;MADIUN;;;BERAT;>10;3-4;ID;Rp;1;64,639321074965%;
1;1;;DARAT;BL;2828;2200;KUDUS;MAGELANG;Kec. Mertoyudan;19/06/2023;BERAT;>10;2-3;ID;Rp;1;22,206506364922%;
1;1;;DARAT;BL;3636;2000;KUDUS;MAGETAN;;;BERAT;>10;3-4;ID;Rp;1;44,994499449945%;
1;1;;DARAT;BL;3636;2500;KUDUS;MAJALAYA;;;BERAT;>10;2-3;ID;Rp;1;31,243124312431%;
1;1;;DARAT;BL;3636;2500;KUDUS;MAJALENGKA;;;BERAT;>10;2-3;ID;Rp;1;31,243124312431%;
1;1;;DARAT;BL;5252;2500;KUDUS;MAJENANG;;;BERAT;>10;2-3;ID;Rp;1;52,399086062452%;
1;1;;LAUT;BL;8484;6500;KUDUS;MAJENE;"Ds galung, galung tengah, Kec banggae, kab. Majene; Kec. Malunda";14/01/2023;BERAT;>10;11-12;ID;Rp;1;23,385195662423%;
1;1;;LAUT;BL;10908;7000;KUDUS;MAKALE;;;BERAT;>10;9-11;ID;Rp;1;35,826916024936%;
1;1;;LAUT;BL;7676;5000;KUDUS;MAKASSAR;"Kec. Tallo, Kec.Tamalanrea; Kec.Biringkanaya; kec. Tamalate, kec. Bontoala";14/11/2022;BERAT;>10;9-11;ID;Rp;1;34,861907243356%;
1;1;;DARAT;BL;3232;2000;KUDUS;MALANG;;;BERAT;>10;3-4;ID;Rp;1;38,118811881188%;
1;1;;LAUT;BL;10908;7000;KUDUS;MALILI/SOROAKO;Kec. Tomoni Timur Kab. Luwu Timur;08/06/2022;BERAT;>10;9-11;ID;Rp;1;35,826916024936%;
1;1;;LAUT;BL;21816;14000;KUDUS;MALINAU;;;BERAT;>10;7-9;ID;Rp;1;35,826916024936%;
1;1;;LAUT;BL;8484;6500;KUDUS;MAMASA;;;BERAT;>10;11-12;ID;Rp;1;23,385195662423%;
1;1;;LAUT;BL;8484;6500;KUDUS;MAMUJU;Kec. Mamuju;26/7/2022;BERAT;>10;11-12;ID;Rp;1;23,385195662423%;
1;1;;LAUT;BL;11716;8000;KUDUS;MANADO;"Kec.Tuminting; Kec. Wanea; kec. Mandolang, kec. Kalawat kab. Minahasa utara;kec. Tikala; kec. Malalayang;";19/11/2022;BERAT;>10;15-16;ID;Rp;1;31,717309662001%;
1;1;;LAUT;BL;21412;14765;KUDUS;MANGGAR;Kec.Manggar Kab.Belitung Timur;08/12/2022;BERAT;>10;17-18;ID;Rp;1;31,043340183075%;
1;1;;DARAT;BL;18180;18180;KUDUS;MANGGARAI BARAT;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;10908;8000;KUDUS;MANINJAU;;;BERAT;>10;6-7;ID;Rp;1;26,659332599927%;
1;1;;DARAT;BL;12524;7500;KUDUS;MANNA;;;BERAT;>10;6-7;ID;Rp;1;40,114979239860%;
1;1;;DARAT;BL;17372;17372;KUDUS;MANOKWARI;kec. Mamokwari barat kab. Manokwari (ambil di manokwari) min 101kg;13/09/2022;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;3232;2000;KUDUS;MAOSPATI;;;BERAT;>10;3-4;ID;Rp;1;38,118811881188%;
1;1;;LAUT;BL;14140;10000;KUDUS;MARISA;;;BERAT;>10;12-14;ID;Rp;1;29,278642149929%;
1;1;;LAUT;BL;10908;7000;KUDUS;MAROS;"Kec.Tanralili (ambil di maros); kec. Marusu kab.maros;";20/01/2023;BERAT;>10;9-11;ID;Rp;1;35,826916024936%;
1;1;;LAUT;BL;9272;5500;KUDUS;Martapura (Kab. Banjar);;;BERAT;>10;4-5;ID;Rp;1;40,681622088007%;
1;1;;LAUT;BL;10908;7000;KUDUS;MASAMBA/LUWU UTARA;;;BERAT;>10;9-11;ID;Rp;1;35,826916024936%;
1;1;;DARAT;BL;25452 (awalnya);30372;KUDUS;MASOHI;kec. Kota masohi, kab. Maluku tengah(min 100kg);29/11/2022;BERAT;>10;30;ID;Rp;1;#VALUE!;
1;1;;DARAT;BL;11312;8000;KUDUS;MASUJI OKI;;;BERAT;>10;4-5;ID;Rp;1;29,278642149929%;
1;1;;DARAT;BL;6060;4000;KUDUS;MATARAM;"Kec. Sandubaya, kec. Selaparan, kec. Ampenan;";01/12/2022;BERAT;>10;5-6;ID;Rp;1;33,993399339934%;
1;1;;LAUT;BL;14948;14948;KUDUS;MAUMERE;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;9292;6500;KUDUS;MEDAN;"Kec.Medan Timur; Kec. Medan denai;Kec. Medan Selayang, Kec. Medan Barat; Kec. Percut Sei Tuan; Kec. Kampung Baru, Kec.Medan Helvetia";26/01/2023;BERAT;>10;4-5;ID;Rp;1;30,047352561343%;7-10hr
1;1;;LAUT;BL;18180;7000;KUDUS;MELAK;"kec. Long bagun, kab. Mahakam hulu (tdk bisa smpe alamat, ambil di kantor melak);";07/11/2022;BERAT;>10;7-9;ID;Rp;1;61,496149614962%;
1;1;;LAUT;BL;17372;13000;KUDUS;MEMPAWAH SUNGAI PINYUH;kec. Menpawah hilir, kab. Pontianak (tdk smpe alamat, ketemuan dg driver di lintasnya);13-Des;BERAT;>10;7-8;ID;Rp;1;25,166935298181%;
1;1;;LAUT;BL;19796;18000;KUDUS;MENTOK;;;BERAT;>10;17-18;ID;Rp;1;9,072539907052%;
1;1;;DARAT;BL;6293;3500;KUDUS;MERAK;;;BERAT;>10;4-5;ID;Rp;1;44,382647385984%;
1;1;;DARAT;BL;10908;7000;KUDUS;MERANGIN;"Ke. Pamenang barat, Kab. Merangin;";13/09/2022;BERAT;>10;6-7;ID;Rp;1;35,826916024936%;
1;1;;DARAT;BL;21008;21008;KUDUS;MERAUKE;Kec.Tanah Miring Kab. Merauke (min.101);14/09/2022;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;9272;7500;KUDUS;MESUJI (MESUJI);;;BERAT;>10;5-6;ID;Rp;1;19,111302847282%;
1;1;;DARAT;BL;9292;7500;KUDUS;METRO;"kec. Pekalongan, lampung timur;";14/12/2022;BERAT;>10;5-6;ID;Rp;1;19,285406801550%;
1;1;;DARAT;BL;11716;10000;KUDUS;MEULABOH;"Kec.Johan Pahlawan  Kab.Aceh Barat; kec. Seunagan kab. Nagan raya (pengantaran terjadwal)";115/11/2022;BERAT;>10;6-7;ID;Rp;1;14,646637077501%;
1;1;;DARAT;BL;14544;11000;KUDUS;MEUREUDU;Kec.Meureudu Kab.Pidie jaya;22/08/2022;BERAT;>10;6-7;ID;Rp;1;24,367436743674%;
1;1;;DARAT;BL;10080;7000;KUDUS;MINAS;;;BERAT;>10;3-4;ID;Rp;1;30,555555555556%;
1;1;;DARAT;BL;3232;2000;KUDUS;MOJOKERTO;Kec. Jetis;19/12/2022;BERAT;>10;3-4;ID;Rp;1;38,118811881188%;
1;1;;LAUT;BL;9292;7500;KUDUS;MOROWALI ;"kec. Bungku timur, kab. Morowali; kec. Bahodopi kab. Morowali (ambil di indah morowali)";31/01/2023;BERAT;>10;12-14;ID;Rp;1;19,285406801550%;
1;1;;LAUT;BL;9292;7500;KUDUS;MOUTONG;;;BERAT;>10;12-14;ID;Rp;1;19,285406801550%;
1;1;;DARAT;BL;9696;7500;KUDUS;MUARA AMAN;;;BERAT;>10;6-7;ID;Rp;1;22,648514851485%;
1;1;;DARAT;BL;10080;8000;KUDUS;MUARA BELITI BARU;;;BERAT;>10;4-5;ID;Rp;1;20,634920634921%;
1;1;;DARAT;BL;10100;7000;KUDUS;MUARA BULIAN;;;BERAT;>10;6-7;ID;Rp;1;30,693069306931%;
1;1;;DARAT;BL;7676;5500;KUDUS;MUARA ENIM;Kec. Semendo Darat Laut (ambil di kntor Muara Enim);18/01/2023;BERAT;>10;4-5;ID;Rp;1;28,348097967692%;
1;1;;DARAT;BL;10504;8000;KUDUS;MUARA LABUH;;;BERAT;>10;6-7;ID;Rp;1;23,838537699924%;
1;1;;DARAT;BL;10908;7000;KUDUS;MUARA SABAK;;;BERAT;>10;6-7;ID;Rp;1;35,826916024936%;
1;1;;LAUT;BL;14948;9500;KUDUS;MUARA TEWEH;;;BERAT;>10;7-8;ID;Rp;1;36,446347337436%;
1;1;;DARAT;BL;11312;8000;KUDUS;MUARADUA;;;BERAT;>10;4-5;ID;Rp;1;29,278642149929%;
1;1;;DARAT;BL;9292;7000;KUDUS;MUARO BUNGO;"Kec.Rimbo Bujang Kab.Tebo; Kec.Tebo Ilir Kab.Tebo; kec. Rimbo ilir kab. Tebo; kec. Rimbo tengah;";01/02/2023;BERAT;>10;6-7;ID;Rp;1;24,666379681446%;
1;1;;DARAT;BL;9696;6500;KUDUS;MUARO JAMBI;"kec. Sungai bahar, kota jambi unit 1-10;";09/11/2022;BERAT;>10;6-7;ID;Rp;1;32,962046204621%;
1;1;;DARAT;BL;9696;7000;KUDUS;MUARO TEBO;"Kec. Tengah ilir; Kec. Tebo Tengah Kab. Tebo";23/12/2022;BERAT;>10;6-7;ID;Rp;1;27,805280528053%;
1;1;;DARAT;BL;11312;8500;KUDUS;MUKO MUKO;;;BERAT;>10;6-7;ID;Rp;1;24,858557284300%;
1;1;;DARAT;BL;10333;7500;KUDUS;Muko Muko;;;BERAT;>10;6-7;ID;Rp;1;27,417013452047%;
1;1;;DARAT;BL;4040;2000;KUDUS;MUNCAR;;;BERAT;>10;3-4;ID;Rp;1;50,495049504951%;
1;1;;DARAT;BL;3232;2500;KUDUS;MUNTILAN;;;BERAT;>10;2-3;ID;Rp;1;22,648514851485%;
1;1;;DARAT;BL;18180;18180;KUDUS;NABIRE;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;DARAT;BL;25452;25452;KUDUS;NAMLEA;;;BERAT;>10;30;ID;Rp;1;0,000000000000%;
1;1;;LAUT;BL;9696;8000;KUDUS;NANGA BULIK;;;BERAT;>10;12-13;ID;Rp;1;17,491749174918%;
1;1;;LAUT;BL;18988;14000;KUDUS;NANGA PINOH;;;BERAT;>10;7-8;ID;Rp;1;26,269222666948%;
1;1;;DARAT;BL;13736;8500;KUDUS;NATAL;;;BERAT;>10;4-5;ID;Rp;1;38,118811881188%;
1;1;;DARAT;BL;6846;3000;KUDUS;NEGARA;;;BERAT;>10;3-4;ID;Rp;1;56,178790534619%;
1;1;;LAUT;BL;17372;13000;KUDUS;NGABANG;;;BERAT;>10;7-8;ID;Rp;1;25,166935298181%;
1;1;;DARAT;BL;3636;2000;KUDUS;NGANJUK;;;BERAT;>10;3-4;ID;Rp;1;44,994499449945%;
1;1;;DARAT;BL;3636;2000;KUDUS;NGAWI;;;BERAT;>10;3-4;ID;Rp;1;44,994499449945%;
1;1;;DARAT;BL;15352;8500;KUDUS;NIAS, GUNUNG SITOLI;;;BERAT;>10;4-5;ID;Rp;1;44,632621156853%;
1;1;;LAUT;BL;21816;14000;KUDUS;NUNUKAN;Kec. Nunukan;11/01/2023;BERAT;>10;7-9;ID;Rp;1;35,826916024936%;
1;1;;DARAT;BL;6464;3000;KUDUS;NUSA DUA;;;BERAT;>10;3-4;ID;Rp;1;53,589108910891%;
1;1;;DARAT;BL;3636;2000;KUDUS;PACIRAN / LMG;;;BERAT;>10;3-4;ID;Rp;1;44,994499449945%;
1;1;;DARAT;BL;6464;2000;KUDUS;PACITAN;;;BERAT;>10;3-4;ID;Rp;1;69,059405940594%;
